Applicant,Application,Created date,Submitted date,Offer type,Offer course name,Gender,Special needs,Disadvantaged background,Latest Higher Education Institution,Latest Education Level,Education - Block 1: Level of education,Education - Block 2: Level of education,Language: native,Extra question: Intended Major/Program of study at Ashesi University,"Extra question: Have you applied to Ashesi before? If ""yes"" indicate the year.",Extra question: Have any of your family members gained admission to Ashesi University?,Extra question: Is he/she alive?,Extra question: Relationship to you?,Extra question: Level of education,Extra question: Is he/she alive?,Extra question: Relationship to you?,Extra question: Level of education,Extra question: Is he/she alive?,Extra question: Relationship to you?,Extra question: Level of education,Extra question: Is he/she alive?,Extra question: Relationship to you?,Extra question: Level of education,Extra question: Type of Exam,Extra question: Exam Year,Extra question: Certificate Awarded,Extra question: Graduating/Cummulative Score,Extra question: Certificate Classification,Extra question: How did you hear about Ashesi? You can select all that apply to you:,"Extra question: Have you ever attended any Ashesi sponsored high school event? If ""yes"" please state event and year of attendance.",Extra question: Do you Need Financial Aid?,Extra question: Do you need Financial Aid?,Extra question: Do you need Financial Aid,Extra question: Do you Need Financial Aid?,Language test - numerical score,Language test - textual score,Motivation letter - numerical score,Motivation letter - textual score,Skype interviw grade - numerical score
38348,27491,16/05/2023 8:12,17/05/2023 7:22,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,rw,,no,No,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,Basic Education/School,High School Diploma,21/07/2022,,,,"Ashesi Website
Instagram
Facebook",No,Yes,,,,,,,,
38350,27493,16/05/2023 8:47,28/07/2023 21:57,Failed,[B.Sc.] Computer Science,F,,,,SE,SE,,rn,,N/A,No,,,,,,,Yes,Mother,No Formal Education,No,,No Formal Education,High School Diploma,26/07/2022,,,,"Ashesi Website
Friend","No, I have not attended any sponsorship high school.",Yes,,,,,,,,
38351,27494,16/05/2023 9:32,17/05/2023 9:01,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,rn,,No,No,,,,,,,Yes,Mother,No Formal Education,No,Father,No Formal Education,High School Diploma,12/11/2019,,,,Ashesi Student/Alumni,,Yes,,,,,,,,
38370,27500,16/05/2023 17:53,31/05/2023 18:49,Failed,[B.Sc.] Business Administration,M,,,,,SE,,ak,,NO,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Secondary/High School/Vocational Training,WASSCE - Ghana,,,,,"Ashesi Website
Friend
Television",No,No,,,,,,,,
38376,27504,16/05/2023 21:15,12/10/2023 13:26,Failed,[B.Sc.] Computer Science,M,,,,,SE,,en,,No,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Basic Education/School,WASSCE - Ghana,31/07/2023,,,,Ashesi Student/Alumni,,Yes,,,,,,,,
38384,27509,17/05/2023 10:50,19/05/2023 10:52,Failed,[B.Sc.] Electrical/Electronic Engineering,M,,,,,SE,OQ,en,,No,No,,,,,,,No,Father,No Formal Education,Yes,Mother,No Formal Education,Other Official Exam,28/04/2022,,,,"Ashesi Parent
Ashesi Student/Alumni
Ashesi Website
Friend
Facebook",No,Yes,,,,,,,,
38387,27511,17/05/2023 12:04,17/05/2023 13:16,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,rw,,no,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Basic Education/School,High School Diploma,15/07/2022,,,,"Friend
Ashesi Website",No,Yes,,,,,,,,
38389,27513,17/05/2023 12:52,19/05/2023 10:53,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,OQ,fr,,No,No,,,,,,,Yes,Father,No Formal Education,Yes,Mother,No Formal Education,Other Official Exam,21/07/2014,,,,Other,No,Yes,,,,,,,,
38390,27514,17/05/2023 13:02,27/07/2023 19:51,Enrolled,[B.Sc.] Business Administration,F,,,,SE,SE,,en,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Brother,Tertiary/University Education,IGCSE 'A' Level,17/05/2023,,,,"Teacher / Counselor
Ashesi Student/Alumni
Friend",No,No,,,,,,,,
38391,27515,17/05/2023 13:29,18/05/2023 13:59,Failed,[B.Sc.] Mechanical Engineering,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,Mother,No Formal Education,Yes,Father,Secondary/High School/Vocational Training,WASSCE - Ghana,10/08/2023,,,,Friend,No,Yes,,,,,,,,
38393,27518,17/05/2023 17:54,06/06/2023 11:55,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,OQ,en,,No,No,,,,,,,Yes,Brother,Basic Education/School,Yes,My Brother,Basic Education/School,Other Official Exam,31/08/2016,,,,Ashesi Website,No,Yes,,,,,,,,
38397,27520,17/05/2023 18:32,19/12/2023 22:19,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,SE,en,,No please,No,,,,,,,Yes,Brother,Tertiary/University Education,Yes,Mother,No Formal Education,WASSCE - Ghana,23/08/2023,,,,"Ashesi Website
Teacher / Counselor","Ashesi Innovation Experience (AIX), 2022",Yes,,,,,,,,
38398,27521,17/05/2023 20:10,18/12/2023 17:23,Enrolled,[B.Sc.] Business Administration,F,,,,SE,SE,,en,,No,Yes,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,31/07/2023,,,,"Ashesi Student/Alumni
School Visit",No,Yes,,,,,,,,
38401,27524,18/05/2023 6:30,03/08/2023 16:03,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,,ee,,No,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Basic Education/School,WASSCE - Ghana,29/08/2022,,,,"Facebook
Friend
Ashesi Student/Alumni
Television",No,Yes,,,,,,,,
38406,27527,18/05/2023 8:41,23/06/2023 9:25,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,SE,en,,No,Yes,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,No Formal Education,WASSCE - Ghana,02/08/2022,,,,"Friend
Ashesi Website
Ashesi Student/Alumni","No, please.",Yes,,,,,,,,
38407,27528,18/05/2023 9:18,13/06/2023 15:22,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,rn,,No,No,,,,,,,Yes,Mother,No Formal Education,Yes,Father,No Formal Education,High School Diploma,18/05/2023,,,,Friend,,Yes,,,,,,,,
38409,27530,18/05/2023 11:33,18/12/2023 15:27,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,ak,,No,Yes,,,,,,,Yes,Mother,Tertiary/University Education,No,Father,Secondary/High School/Vocational Training,WASSCE - Ghana,23/08/2023,,,,Ashesi Student/Alumni,,Yes,,,,,,,,
38410,27531,18/05/2023 12:33,18/05/2023 14:29,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,OQ,en,,No,No,,,,,,,No,Father,No Formal Education,Yes,Mother,No Formal Education,Other Official Exam,31/08/2022,,,,Other,No,Yes,,,,,,,,
38418,27535,18/05/2023 15:48,06/07/2023 7:31,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,Brother,Secondary/High School/Vocational Training,Yes,Sister In-Law,Secondary/High School/Vocational Training,Other Official Exam,30/11/2020,,,,Other,No,Yes,,,,,,,,
38396,27539,18/05/2023 17:32,19/12/2023 10:02,Enrolled,[B.Sc.] Mechanical Engineering,M,,,,SE,SE,OQ,ak,,No,No,,,,,,,Yes,FATHER,Tertiary/University Education,Yes,MOTHER,Tertiary/University Education,WASSCE - Ghana,23/08/2023,,,,"Friend
Ashesi Website
Teacher / Counselor
School Visit",No,Yes,,,,,,,,
38403,27543,18/05/2023 19:32,28/07/2023 15:56,Auto Deny,[B.Sc.] Computer Science,M,,,,SE,SE,,ak,,No,No,,,,,,,Yes,MOTHER,Secondary/High School/Vocational Training,Yes,FATHER,Tertiary/University Education,WASSCE - Ghana,03/05/2022,,,,"Instagram
Television
Newspaper
Campus Tour
Other",NO,No,,,,,,,,
38427,27546,19/05/2023 8:28,23/05/2023 15:05,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,rw,,no,No,,,,,,,Yes,Father,No Formal Education,Yes,Mother,No Formal Education,High School Diploma,15/07/2022,,,,"Television
Ashesi Student/Alumni",,Yes,,,,,,,,
38432,27551,19/05/2023 12:24,22/05/2023 8:30,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,rw,,No,No,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,Basic Education/School,High School Diploma,05/08/2022,,,,"Friend
Ashesi Website
Other",No,Yes,,,,,,,,
38433,27552,19/05/2023 12:33,29/05/2023 8:26,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,rw,,No,No,,,,,,,Yes,Father,No Formal Education,Yes,Mother,No Formal Education,High School Diploma,16/08/2022,,,,"Radio
Ashesi Student/Alumni",no,Yes,,,,,,,,
38438,27555,19/05/2023 16:58,16/10/2023 15:48,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Basic Education/School,WASSCE - Ghana,23/08/2023,,,,"School Visit
Ashesi Website",,No,,,,,,,,
38451,27568,20/05/2023 14:27,26/09/2023 12:08,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,No Formal Education,Yes,Mother,No Formal Education,WASSCE - Ghana,23/08/2023,,,,Other,No.,Yes,,,,,,,,
38454,27571,20/05/2023 17:33,06/08/2023 11:55,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,OQ,ak,,No,No,,,,,,,Yes,Mother,Secondary/High School/Vocational Training,Yes,Father,Secondary/High School/Vocational Training,WASSCE - Ghana,28/08/2022,,,,Ashesi Website,No,Yes,,,,,,,,
38456,27573,20/05/2023 18:30,18/12/2023 20:16,Failed,[B.Sc.] Computer Engineering,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,WASSCE - Ghana,,,,,Ashesi Website,,Yes,,,,,,,,
38459,27575,20/05/2023 19:43,13/10/2023 1:41,Failed,[B.Sc.] Mechanical Engineering,F,,,,SE,SE,,zxx,,No,No,,,,,,,Yes,Mother,Basic Education/School,No,Father,Tertiary/University Education,Other Official Exam,19/04/2020,,,,"Ashesi Website
Facebook
Instagram
Teacher / Counselor
Ashesi Student/Alumni",No,Yes,,,,,,,,
38474,27587,21/05/2023 14:21,03/09/2023 19:17,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Basic Education/School,"WASSCE - Ghana
Other Official Exam",21/05/2023,,,,"Friend
School Visit",No,Yes,,,,,,,,
38477,27588,21/05/2023 19:03,20/07/2023 9:48,Failed,[B.Sc.] Computer Engineering,F,,,,SE,SE,,ee,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,WASSCE - Ghana,23/08/2023,,,,Ashesi Staff/Faculty,No,Yes,,,,,,,,
38485,27594,21/05/2023 21:29,22/05/2023 6:14,Failed,[B.Sc.] Computer Science,F,,,,SE,SE,,sw,,No,No,,,,,,,Yes,Mother,No Formal Education,Yes,Father,Tertiary/University Education,High School Diploma,02/05/2023,,,,Friend,No,Yes,,,,,,,,
38491,27599,22/05/2023 7:35,24/05/2023 7:55,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,rn,,No,No,,,,,,,Yes,Mother,No Formal Education,Yes,,No Formal Education,Other Official Exam,22/05/2023,,,,Friend,No,Yes,,,,,,,,
38494,27602,22/05/2023 9:23,25/07/2023 14:15,Failed,[B.Sc.] Mechanical Engineering,M,,,,,SE,,tw,,No,No,,,,,,,Yes,Mother,Secondary/High School/Vocational Training,Yes,Father,Secondary/High School/Vocational Training,WASSCE - Ghana,29/08/2022,,,,Friend,,Yes,,,,,,,,
38496,27604,22/05/2023 10:35,04/07/2023 22:05,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,SE,ak,,No,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Basic Education/School,WASSCE - Ghana,01/09/2021,,,,"Friend
Teacher / Counselor",No,Yes,,,,,,,,
38497,27605,22/05/2023 14:53,20/12/2023 22:57,Failed,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,OQ,en,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,31/07/2023,,,,"Ashesi Student/Alumni
Friend
Teacher / Counselor
School Visit",No,Yes,,,,,,,,
38507,27610,22/05/2023 22:48,15/11/2023 20:50,Failed,[B.Sc.] Computer Science,M,,,,OQ,OQ,SE,ha,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Nigeria,09/05/2022,,,,Ashesi Website,No,Yes,,,,,,,,
38521,27619,23/05/2023 9:50,22/12/2023 22:46,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,OQ,tw,,No,Yes,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,23/08/2023,,,,"Ashesi Parent
Ashesi Student/Alumni",No,No,,,,,,,,
38524,27620,23/05/2023 9:52,26/10/2023 12:52,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,rw,,No,No,,,,,,,Yes,My mother,Basic Education/School,No,MY father,Basic Education/School,High School Diploma,01/02/2021,,,,Friend,no,Yes,,,,,,,,
38525,27621,23/05/2023 10:13,20/07/2023 12:23,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,ak,,No,Yes,,,,,,,Yes,Uncle,Tertiary/University Education,Yes,,Tertiary/University Education,International Baccalaureate (IB) Diploma,28/04/2023,,,,"School Visit
Ashesi Student/Alumni
Friend",No,No,,,,,,,,
38532,27626,23/05/2023 15:29,28/07/2023 20:12,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,din,,No,No,,,,,,,Yes,Mother,No Formal Education,No,Father,No Formal Education,High School Diploma,22/12/2022,,,,"Other
Ashesi Website",No,Yes,,,,,,,,
38549,27637,24/05/2023 8:47,27/10/2023 11:51,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,,tw,,no,No,,,,,,,Yes,Mother,Secondary/High School/Vocational Training,No,Father,Tertiary/University Education,WASSCE - Ghana,31/07/2023,,,,Ashesi Student/Alumni,,Yes,,,,,,,,
38554,27642,24/05/2023 10:04,31/05/2023 17:27,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,OQ,en,,No,No,,,,,,,Yes,Neigbor Guardian,Secondary/High School/Vocational Training,Yes,Neigbor Friend,No Formal Education,Other Official Exam,31/01/2020,,,,Other,No,Yes,,,,,,,,
38555,27643,24/05/2023 10:14,18/12/2023 15:48,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,SE,tw,,No,Yes,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,23/08/2023,,,,"Ashesi Student/Alumni
Ashesi Website
School Visit",No,Yes,,,,,,,,
38563,27649,24/05/2023 15:40,18/12/2023 16:39,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,OQ,ak,,NO,No,,,,,,,Yes,MOTHER,Tertiary/University Education,Yes,FATHER,Tertiary/University Education,WASSCE - Ghana,23/08/2023,,,,Friend,NO,Yes,,,,,,,,
38572,27653,24/05/2023 19:38,09/07/2023 21:46,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,tum,,No,No,,,,,,,Yes,Aunt,Secondary/High School/Vocational Training,Yes,Mother,No Formal Education,Other Official Exam,23/08/2022,,,,"Ashesi Website
Other",No,Yes,,,,,,,,
38556,27655,24/05/2023 20:02,12/08/2023 11:48,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,SE,sn,,No,No,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,No Formal Education,IGCSE 'A' Level,14/11/2022,,,,"Facebook
Ashesi Website",No,Yes,,,,,,,,
38575,27656,24/05/2023 23:14,12/07/2023 22:17,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,High School Diploma,,,,,"Friend
Ashesi Student/Alumni
Ashesi Parent",,No,,,,,,,,
38575,27656,24/05/2023 23:14,12/07/2023 22:17,Enrolled,[B.Sc.] Management Information Systems,M,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,High School Diploma,,,,,"Friend
Ashesi Student/Alumni
Ashesi Parent",,No,,,,,,,,
38373,27658,24/05/2023 23:30,29/05/2023 17:09,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,No Formal Education,WASSCE - Ghana,22/09/2022,,,,Friend,No,Yes,,,,,,,,
38578,27660,25/05/2023 8:53,05/07/2023 7:56,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,SE,rw,,No,No,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,Basic Education/School,High School Diploma,28/07/2021,,,,Teacher / Counselor,No,Yes,,,,,,,,
38585,27666,25/05/2023 12:52,28/07/2023 17:49,Failed,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,,ha,,No,No,,,,,,,Yes,Senior brother,Secondary/High School/Vocational Training,Yes,Senior sister,Tertiary/University Education,WASSCE - Ghana,31/07/2022,,,,"Ashesi Website
Ashesi Student/Alumni",No,Yes,,,,,,,,
38587,27667,25/05/2023 13:47,08/06/2023 7:58,Auto Deny,[B.Sc.] Computer Engineering,M,,,,SE,SE,,rw,,No,No,,,,,,,Yes,Mother,Secondary/High School/Vocational Training,No,Father,Basic Education/School,High School Diploma,28/07/2022,,,,"Friend
Teacher / Counselor",No,Yes,,,,,,,,
38590,27669,25/05/2023 20:11,01/12/2023 18:50,Failed,[B.Sc.] Electrical/Electronic Engineering,F,,,,SE,SE,OQ,ak,,No,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Uncle,Tertiary/University Education,WASSCE - Ghana,23/08/2023,,,,"Ashesi Website
Ashesi Student/Alumni
Friend","Yes.
Ashesi University Meeting with Final Year Students of Achimota School in 2023",Yes,,,,,,,,
37966,27670,25/05/2023 21:37,09/08/2023 22:48,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,ee,,NO,No,,,,,,,Yes,MOTHER,Basic Education/School,Yes,Father,No Formal Education,WASSCE - Ghana,21/08/2021,,,,"Ashesi Website
Television",NO,Yes,,,,,,,,
38586,27679,26/05/2023 8:44,27/10/2023 10:01,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,SE,nyn,,No,No,,,,,,,Yes,Mother,No Formal Education,No,Father,No Formal Education,Other Official Exam,18/11/2022,,,,"Ashesi Website
Instagram
Ashesi Student/Alumni",,Yes,,,,,,,,
38608,27682,26/05/2023 9:41,11/08/2023 21:32,Enrolled,[B.Sc.] Business Administration,M,,,,SE,SE,,ee,,NO,No,,,,,,,Yes,FATHER,Tertiary/University Education,Yes,MOTHER,Secondary/High School/Vocational Training,"IGCSE 'A' Level
High School Diploma",02/05/2023,,,,Ashesi Parent,No,No,,,,,,,,
38617,27687,26/05/2023 10:01,03/07/2023 9:12,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,,fr,,NO,No,,,,,,,Yes,Father,No Formal Education,Yes,Mother,No Formal Education,High School Diploma,10/06/2014,,,,"Friend
Newspaper",No,Yes,,,,,,,,
38618,27688,26/05/2023 11:03,18/12/2023 22:09,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,,fat,,NO,Yes,,,,,,,Yes,FATHER,Tertiary/University Education,Yes,MOTHER,Tertiary/University Education,WASSCE - Ghana,18/08/2023,,,,"Ashesi Student/Alumni
School Visit",NO,No,,,,,,,,
28250,27689,26/05/2023 12:00,30/07/2023 9:01,Failed,[B.Sc.] Business Administration,M,,,,OQ,SE,SE,rw,,No,No,,,,,,,Yes,Father,Basic Education/School,Yes,Mother,No Formal Education,IGCSE 'A' Level,15/03/2021,,,,Teacher / Counselor,No,Yes,,,,,,,,
38621,27690,26/05/2023 12:31,01/06/2023 7:37,Enrolled,[B.Sc.] Business Administration,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,Father-Son relationship,Tertiary/University Education,Yes,Mother- Son relationship,Tertiary/University Education,WASSCE - Ghana,,,,,"Ashesi Parent
Television
Ashesi Website
Teacher / Counselor
Friend",No,No,,,,,,,,
38622,27691,26/05/2023 13:12,22/12/2023 15:29,Failed,[B.Sc.] Computer Science,F,,,,SE,SE,,tw,,No,No,,,,,,,Yes,Mother,No Formal Education,No,Father,No Formal Education,WASSCE - Ghana,23/08/2023,,,,"Friend
Teacher / Counselor",,Yes,,,,,,,,
38626,27694,26/05/2023 15:02,30/05/2023 15:55,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,SE,ar,,No,No,,,,,,,Yes,father,Tertiary/University Education,No,mother,No Formal Education,Other Official Exam,,,,,"Ashesi Student/Alumni
Ashesi Website",no,Yes,,,,,,,,
38629,27697,26/05/2023 15:50,06/07/2023 23:48,Failed,[B.Sc.] Management Information Systems,M,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,,,,,"Ashesi Student/Alumni
Ashesi Website",No,Yes,,,,,,,,
32450,27698,26/05/2023 16:31,05/06/2023 20:29,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,OQ,en,,2022,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Basic Education/School,WASSCE - Ghana,30/09/2022,,,,Friend,No,Yes,,,,,,,,
38638,27705,26/05/2023 19:54,27/06/2023 18:24,Failed,[B.Sc.] Computer Science,M,,,Lancaster University Ghana,BA,SE,BA,ak,,No,No,,,,,,,Yes,Mother,No Formal Education,No,Father,Tertiary/University Education,WASSCE - Ghana,20/07/2020,,,,"Friend
Instagram
School Visit",,Yes,,,,,,,,
38639,27706,26/05/2023 20:35,18/12/2023 14:43,Failed,[B.Sc.] Computer Engineering,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Secondary/High School/Vocational Training,WASSCE - Ghana,23/08/2023,,,,"Ashesi Parent
Friend",No,Yes,,,,,,,,
38651,27713,27/05/2023 9:42,10/06/2023 9:50,Failed,[B.Sc.] Management Information Systems,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,Mother,No Formal Education,Yes,Father,No Formal Education,Other Official Exam,27/05/2023,,,,Friend,No,Yes,,,,,,,,
38655,27716,27/05/2023 12:47,19/12/2023 21:50,Withdrawn,[B.Sc.] Electrical/Electronic Engineering,M,,,,SE,SE,OQ,ak,,NO,No,,,,,,,Yes,FATHER,Tertiary/University Education,Yes,MOTHER,Tertiary/University Education,WASSCE - Ghana,23/08/2023,,,,Ashesi Website,NO,No,,,,,,,,
38658,27720,27/05/2023 14:10,11/08/2023 7:53,Failed,[B.Sc.] Computer Engineering,F,,,,,SE,,en,,NO,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,IGCSE 'A' Level,,,,,Friend,,No,,,,,,,,
38658,27720,27/05/2023 14:10,11/08/2023 7:53,Enrolled,[B.Sc.] Computer Science,F,,,,,SE,,en,,NO,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Tertiary/University Education,IGCSE 'A' Level,,,,,Friend,,No,,,,,,,,
38571,27725,27/05/2023 16:20,07/06/2023 15:02,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,SE,xog,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,Other Official Exam,21/11/2022,,,,"Ashesi Student/Alumni
Ashesi Website",,Yes,,,,,,,,
38672,27733,28/05/2023 1:04,06/08/2023 21:54,Failed,[B.Sc.] Business Administration,F,,,,SE,SE,OQ,ak,,No,Yes,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,31/07/2023,,,,Ashesi Student/Alumni,No,No,,,,,,,,
38674,27735,28/05/2023 8:44,31/07/2023 14:37,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,en,,No,No,,,,,,,Yes,mother,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Liberia,08/05/2023,,,,"Friend
Ashesi Student/Alumni",No,No,,,,,,,,
38676,27737,28/05/2023 14:47,08/06/2023 23:17,Failed,[B.Sc.] Business Administration,M,,,,SE,SE,,rw,,no,No,,,,,,,Yes,FATHER,No Formal Education,No,MOTHER,No Formal Education,High School Diploma,19/07/2022,,,,Newspaper,no,Yes,,,,,,,,
38677,27738,28/05/2023 15:18,02/06/2023 16:16,Failed,[B.Sc.] Computer Science,M,,,,,SE,,nus,,No,No,,,,,,,No,Father,No Formal Education,Yes,Mother,No Formal Education,Other Official Exam,15/03/2021,,,,"Friend
Ashesi Website",No,Yes,,,,,,,,
38679,27739,28/05/2023 15:30,25/11/2023 11:29,Failed,[B.Sc.] Computer Science,M,,,,SE,SE,,ar,,No,No,,,,,,,Yes,Mother,No Formal Education,No,Father,No Formal Education,Other Official Exam,12/03/2020,,,,Ashesi Website,No,Yes,,,,,,,,
38678,27740,28/05/2023 15:54,20/06/2023 14:38,Failed,[B.Sc.] Computer Science,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Mother,Secondary/High School/Vocational Training,Yes,Father,Secondary/High School/Vocational Training,WASSCE - Ghana,31/07/2023,,,,"Ashesi Student/Alumni
Friend
Television
Ashesi Website
Teacher / Counselor
Instagram",No,Yes,,,,,,,,
38680,27741,28/05/2023 18:40,27/06/2023 21:31,Failed,[B.Sc.] Management Information Systems,F,,,,SE,SE,,ak,,No,No,,,,,,,Yes,Mother,No Formal Education,Yes,Brother,Tertiary/University Education,WASSCE - Ghana,,,,,"Friend
Ashesi Website",No,Yes,,,,,,,,
38685,27744,28/05/2023 23:45,20/12/2023 12:59,Failed,[B.Sc.] Management Information Systems,F,,,,SE,SE,,en,,no,No,,,,,,,Yes,Father,Secondary/High School/Vocational Training,Yes,Mother,Secondary/High School/Vocational Training,WASSCE - Ghana,23/08/2023,,,,"Ashesi Student/Alumni
Ashesi Website
Friend",No,Yes,,,,,,,,
38687,27746,29/05/2023 0:34,19/12/2023 19:41,Failed,[B.Sc.] Mechanical Engineering,M,,,,SE,SE,,ee,,NO,No,,,,,,,Yes,FATHER,Tertiary/University Education,Yes,MOTHER,Secondary/High School/Vocational Training,WASSCE - Ghana,30/06/2023,,,,Friend,THE SHARKS COMPETITION 2023,Yes,,,,,,,,
38652,27747,29/05/2023 10:33,16/06/2023 16:45,Failed,[B.Sc.] Computer Engineering,M,,,,SE,SE,,ak,,NO,No,,,,,,,Yes,Mother,Tertiary/University Education,Yes,Father,Secondary/High School/Vocational Training,WASSCE - Ghana,01/06/2023,,,,"Radio
Teacher / Counselor",No,Yes,,,,,,,,
38693,27749,29/05/2023 11:03,20/12/2023 17:21,Enrolled,[B.Sc.] Computer Science,F,,,,SE,SE,OQ,en,,No,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,WASSCE - Ghana,31/08/2023,,,,Teacher / Counselor,No,Yes,,,,,,,,
38694,27750,29/05/2023 11:12,30/05/2023 21:21,Withdrawn,[B.Sc.] Mechanical Engineering,M,,,,OQ,SE,OQ,yo,,NO,No,,,,,,,Yes,Father,Tertiary/University Education,Yes,Mother,Tertiary/University Education,Other Official Exam,18/04/2023,,,,Other,"No, I haven't",Yes,,,,,,,,
